model,label,noise_type,snr_db,replicate,clean_recall,noisy_recall,recall_loss
ast,french-horn,audience,0,0,0.951807228916,0.373493975904,0.578313253012
ast,oboe,audience,0,0,1,0.316455696203,0.683544303797
ast,trombone,audience,0,0,1,0.815789473684,0.184210526316
ast,trumpet,audience,0,0,1,0.476923076923,0.523076923077
ast,tuba,audience,0,0,1,0.25,0.75
ast,viola,audience,0,0,0.990566037736,0.622641509434,0.367924528302
ast,violin,audience,0,0,1,0.573643410853,0.426356589147
ast,bassoon,audience,-5,0,0.948453608247,0.340206185567,0.60824742268
ast,cello,audience,-5,0,1,0.426086956522,0.573913043478
ast,clarinet,audience,-5,0,1,0.594594594595,0.405405405405
ast,double-bass,audience,-5,0,1,0.895652173913,0.104347826087
ast,flute,audience,-5,0,0.991452991453,0.452991452991,0.538461538462
ast,french-horn,audience,-5,0,0.951807228916,0.21686746988,0.734939759036
ast,oboe,audience,-5,0,1,0.227848101266,0.772151898734
ast,trombone,audience,-5,0,1,0.710526315789,0.289473684211
ast,trumpet,audience,-5,0,1,0.446153846154,0.553846153846
ast,tuba,audience,-5,0,1,0.233870967742,0.766129032258
ast,viola,audience,-5,0,0.990566037736,0.443396226415,0.547169811321
ast,violin,audience,-5,0,1,0.53488372093,0.46511627907
ast,bassoon,audience,-10,0,0.948453608247,0.288659793814,0.659793814433
ast,cello,audience,-10,0,1,0.269565217391,0.730434782609
ast,clarinet,audience,-10,0,1,0.459459459459,0.540540540541
ast,double-bass,audience,-10,0,1,0.860869565217,0.139130434783
ast,flute,audience,-10,0,0.991452991453,0.384615384615,0.606837606838
ast,french-horn,audience,-10,0,0.951807228916,0.0963855421687,0.855421686747
ast,oboe,audience,-10,0,1,0.126582278481,0.873417721519
ast,trombone,audience,-10,0,1,0.561403508772,0.438596491228
ast,trumpet,audience,-10,0,1,0.4,0.6
ast,tuba,audience,-10,0,1,0.185483870968,0.814516129032
ast,viola,audience,-10,0,0.990566037736,0.245283018868,0.745283018868
ast,violin,audience,-10,0,1,0.472868217054,0.527131782946
ast,bassoon,audience,50,1,0.948453608247,0.938144329897,0.0103092783505
ast,cello,audience,50,1,1,1,0
ast,clarinet,audience,50,1,1,1,0
ast,double-bass,audience,50,1,1,1,0
ast,flute,audience,50,1,0.991452991453,0.991452991453,0
ast,french-horn,audience,50,1,0.951807228916,0.951807228916,0
ast,oboe,audience,50,1,1,1,0
ast,trombone,audience,50,1,1,1,0
ast,trumpet,audience,50,1,1,1,0
ast,tuba,audience,50,1,1,0.991935483871,0.00806451612903
ast,viola,audience,50,1,0.990566037736,0.990566037736,0
ast,violin,audience,50,1,1,1,0
ast,bassoon,audience,40,1,0.948453608247,0.907216494845,0.0412371134021
ast,cello,audience,40,1,1,1,0
ast,clarinet,audience,40,1,1,0.990990990991,0.00900900900901
ast,double-bass,audience,40,1,1,1,0
ast,flute,audience,40,1,0.991452991453,0.991452991453,0
ast,french-horn,audience,40,1,0.951807228916,0.939759036145,0.0120481927711
ast,oboe,audience,40,1,1,1,0
ast,trombone,audience,40,1,1,1,0
ast,trumpet,audience,40,1,1,0.969230769231,0.0307692307692
ast,tuba,audience,40,1,1,0.975806451613,0.0241935483871
ast,viola,audience,40,1,0.990566037736,0.990566037736,0
ast,violin,audience,40,1,1,1,0
ast,bassoon,audience,30,1,0.948453608247,0.835051546392,0.113402061856
ast,cello,audience,30,1,1,0.973913043478,0.0260869565217
ast,clarinet,audience,30,1,1,0.981981981982,0.018018018018
ast,double-bass,audience,30,1,1,1,0
ast,flute,audience,30,1,0.991452991453,0.965811965812,0.025641025641
ast,french-horn,audience,30,1,0.951807228916,0.855421686747,0.0963855421687
ast,oboe,audience,30,1,1,0.911392405063,0.0886075949367
ast,trombone,audience,30,1,1,1,0
ast,trumpet,audience,30,1,1,0.892307692308,0.107692307692
ast,tuba,audience,30,1,1,0.911290322581,0.0887096774194
ast,viola,audience,30,1,0.990566037736,0.990566037736,0
ast,violin,audience,30,1,1,0.922480620155,0.077519379845
ast,bassoon,audience,20,1,0.948453608247,0.670103092784,0.278350515464
ast,cello,audience,20,1,1,0.904347826087,0.095652173913
ast,clarinet,audience,20,1,1,0.954954954955,0.045045045045
ast,double-bass,audience,20,1,1,0.982608695652,0.0173913043478
ast,flute,audience,20,1,0.991452991453,0.880341880342,0.111111111111
ast,french-horn,audience,20,1,0.951807228916,0.795180722892,0.156626506024
ast,oboe,audience,20,1,1,0.721518987342,0.278481012658
ast,trombone,audience,20,1,1,0.973684210526,0.0263157894737
ast,trumpet,audience,20,1,1,0.8,0.2
ast,tuba,audience,20,1,1,0.701612903226,0.298387096774
ast,viola,audience,20,1,0.990566037736,0.971698113208,0.0188679245283
ast,violin,audience,20,1,1,0.782945736434,0.217054263566
ast,bassoon,audience,10,1,0.948453608247,0.505154639175,0.443298969072
ast,cello,audience,10,1,1,0.817391304348,0.182608695652
ast,clarinet,audience,10,1,1,0.873873873874,0.126126126126
ast,double-bass,audience,10,1,1,0.95652173913,0.0434782608696
ast,flute,audience,10,1,0.991452991453,0.760683760684,0.230769230769
ast,french-horn,audience,10,1,0.951807228916,0.614457831325,0.33734939759
ast,oboe,audience,10,1,1,0.518987341772,0.481012658228
ast,trombone,audience,10,1,1,0.885964912281,0.114035087719
ast,trumpet,audience,10,1,1,0.723076923077,0.276923076923
ast,tuba,audience,10,1,1,0.475806451613,0.524193548387
ast,viola,audience,10,1,0.990566037736,0.858490566038,0.132075471698
ast,violin,audience,10,1,1,0.565891472868,0.434108527132
ast,bassoon,audience,0,1,0.948453608247,0.422680412371,0.525773195876
ast,cello,audience,0,1,1,0.547826086957,0.452173913043
ast,clarinet,audience,0,1,1,0.702702702703,0.297297297297
ast,double-bass,audience,0,1,1,0.930434782609,0.0695652173913
ast,flute,audience,0,1,0.991452991453,0.606837606838,0.384615384615
ast,french-horn,audience,0,1,0.951807228916,0.385542168675,0.566265060241
ast,oboe,audience,0,1,1,0.341772151899,0.658227848101
ast,trombone,audience,0,1,1,0.798245614035,0.201754385965
ast,trumpet,audience,0,1,1,0.523076923077,0.476923076923
ast,tuba,audience,0,1,1,0.314516129032,0.685483870968
ast,viola,audience,0,1,0.990566037736,0.537735849057,0.452830188679
ast,violin,audience,0,1,1,0.449612403101,0.550387596899
ast,bassoon,audience,-5,1,0.948453608247,0.39175257732,0.556701030928
ast,cello,audience,-5,1,1,0.408695652174,0.591304347826
ast,clarinet,audience,-5,1,1,0.594594594595,0.405405405405
ast,double-bass,audience,-5,1,1,0.886956521739,0.113043478261
ast,flute,audience,-5,1,0.991452991453,0.504273504274,0.487179487179
ast,french-horn,audience,-5,1,0.951807228916,0.253012048193,0.698795180723
ast,oboe,audience,-5,1,1,0.303797468354,0.696202531646
ast,trombone,audience,-5,1,1,0.69298245614,0.30701754386
ast,trumpet,audience,-5,1,1,0.507692307692,0.492307692308
ast,tuba,audience,-5,1,1,0.274193548387,0.725806451613
ast,viola,audience,-5,1,0.990566037736,0.405660377358,0.584905660377
ast,violin,audience,-5,1,1,0.410852713178,0.589147286822
ast,bassoon,audience,-10,1,0.948453608247,0.360824742268,0.587628865979
ast,cello,audience,-10,1,1,0.260869565217,0.739130434783
ast,clarinet,audience,-10,1,1,0.522522522523,0.477477477477
ast,double-bass,audience,-10,1,1,0.8,0.2
ast,flute,audience,-10,1,0.991452991453,0.358974358974,0.632478632479
ast,french-horn,audience,-10,1,0.951807228916,0.0843373493976,0.867469879518
ast,oboe,audience,-10,1,1,0.253164556962,0.746835443038
ast,trombone,audience,-10,1,1,0.517543859649,0.482456140351
ast,trumpet,audience,-10,1,1,0.492307692308,0.507692307692
ast,tuba,audience,-10,1,1,0.217741935484,0.782258064516
ast,viola,audience,-10,1,0.990566037736,0.216981132075,0.77358490566
ast,violin,audience,-10,1,1,0.356589147287,0.643410852713
ast,bassoon,studio,50,0,0.948453608247,0.948453608247,0
ast,cello,studio,50,0,1,1,0
ast,clarinet,studio,50,0,1,1,0
ast,double-bass,studio,50,0,1,1,0
ast,flute,studio,50,0,0.991452991453,0.991452991453,0
ast,french-horn,studio,50,0,0.951807228916,0.951807228916,0
ast,oboe,studio,50,0,1,1,0
ast,trombone,studio,50,0,1,1,0
ast,trumpet,studio,50,0,1,1,0
ast,tuba,studio,50,0,1,1,0
ast,viola,studio,50,0,0.990566037736,0.990566037736,0
ast,violin,studio,50,0,1,1,0
ast,bassoon,studio,40,0,0.948453608247,0.927835051546,0.020618556701
ast,cello,studio,40,0,1,1,0
ast,clarinet,studio,40,0,1,1,0
ast,double-bass,studio,40,0,1,1,0
ast,flute,studio,40,0,0.991452991453,0.974358974359,0.017094017094
ast,french-horn,studio,40,0,0.951807228916,0.939759036145,0.0120481927711
ast,oboe,studio,40,0,1,0.987341772152,0.0126582278481
ast,trombone,studio,40,0,1,1,0
ast,trumpet,studio,40,0,1,1,0
ast,tuba,studio,40,0,1,0.959677419355,0.0403225806452
ast,viola,studio,40,0,0.990566037736,0.990566037736,0
ast,violin,studio,40,0,1,0.992248062016,0.0077519379845
ast,bassoon,studio,30,0,0.948453608247,0.79381443299,0.154639175258
ast,cello,studio,30,0,1,1,0
ast,clarinet,studio,30,0,1,0.954954954955,0.045045045045
ast,double-bass,studio,30,0,1,1,0
ast,flute,studio,30,0,0.991452991453,0.948717948718,0.042735042735
ast,french-horn,studio,30,0,0.951807228916,0.915662650602,0.0361445783133
ast,oboe,studio,30,0,1,0.924050632911,0.0759493670886
ast,trombone,studio,30,0,1,1,0
ast,trumpet,studio,30,0,1,0.953846153846,0.0461538461538
ast,tuba,studio,30,0,1,0.870967741935,0.129032258065
ast,viola,studio,30,0,0.990566037736,0.990566037736,0
ast,violin,studio,30,0,1,0.945736434109,0.0542635658915
ast,bassoon,studio,20,0,0.948453608247,0.577319587629,0.371134020619
ast,cello,studio,20,0,1,1,0
ast,clarinet,studio,20,0,1,0.855855855856,0.144144144144
ast,double-bass,studio,20,0,1,0.982608695652,0.0173913043478
ast,flute,studio,20,0,0.991452991453,0.82905982906,0.162393162393
ast,french-horn,studio,20,0,0.951807228916,0.807228915663,0.144578313253
ast,oboe,studio,20,0,1,0.683544303797,0.316455696203
ast,trombone,studio,20,0,1,0.973684210526,0.0263157894737
ast,trumpet,studio,20,0,1,0.769230769231,0.230769230769
ast,tuba,studio,20,0,1,0.645161290323,0.354838709677
ast,viola,studio,20,0,0.990566037736,0.971698113208,0.0188679245283
ast,violin,studio,20,0,1,0.759689922481,0.240310077519
ast,bassoon,studio,10,0,0.948453608247,0.340206185567,0.60824742268
ast,cello,studio,10,0,1,0.869565217391,0.130434782609
ast,clarinet,studio,10,0,1,0.720720720721,0.279279279279
ast,double-bass,studio,10,0,1,0.965217391304,0.0347826086957
ast,flute,studio,10,0,0.991452991453,0.769230769231,0.222222222222
ast,french-horn,studio,10,0,0.951807228916,0.626506024096,0.325301204819
ast,oboe,studio,10,0,1,0.46835443038,0.53164556962
ast,trombone,studio,10,0,1,0.90350877193,0.0964912280702
ast,trumpet,studio,10,0,1,0.507692307692,0.492307692308
ast,tuba,studio,10,0,1,0.379032258065,0.620967741935
ast,viola,studio,10,0,0.990566037736,0.820754716981,0.169811320755
ast,violin,studio,10,0,1,0.519379844961,0.480620155039
ast,bassoon,studio,0,0,0.948453608247,0.154639175258,0.79381443299
ast,cello,studio,0,0,1,0.608695652174,0.391304347826
ast,clarinet,studio,0,0,1,0.63963963964,0.36036036036
ast,double-bass,studio,0,0,1,0.965217391304,0.0347826086957
ast,flute,studio,0,0,0.991452991453,0.649572649573,0.34188034188
ast,french-horn,studio,0,0,0.951807228916,0.469879518072,0.481927710843
ast,oboe,studio,0,0,1,0.151898734177,0.848101265823
ast,trombone,studio,0,0,1,0.754385964912,0.245614035088
ast,trumpet,studio,0,0,1,0.246153846154,0.753846153846
ast,tuba,studio,0,0,1,0.209677419355,0.790322580645
ast,viola,studio,0,0,0.990566037736,0.669811320755,0.320754716981
ast,violin,studio,0,0,1,0.279069767442,0.720930232558
ast,bassoon,studio,-5,0,0.948453608247,0.113402061856,0.835051546392
ast,cello,studio,-5,0,1,0.330434782609,0.669565217391
ast,clarinet,studio,-5,0,1,0.567567567568,0.432432432432
ast,double-bass,studio,-5,0,1,0.947826086957,0.0521739130435
ast,flute,studio,-5,0,0.991452991453,0.589743589744,0.401709401709
ast,french-horn,studio,-5,0,0.951807228916,0.265060240964,0.686746987952
ast,oboe,studio,-5,0,1,0.101265822785,0.898734177215
ast,trombone,studio,-5,0,1,0.526315789474,0.473684210526
ast,trumpet,studio,-5,0,1,0.123076923077,0.876923076923
ast,tuba,studio,-5,0,1,0.137096774194,0.862903225806
ast,viola,studio,-5,0,0.990566037736,0.594339622642,0.396226415094
ast,violin,studio,-5,0,1,0.193798449612,0.806201550388
ast,bassoon,studio,-10,0,0.948453608247,0.0824742268041,0.865979381443
ast,cello,studio,-10,0,1,0.0608695652174,0.939130434783
ast,clarinet,studio,-10,0,1,0.522522522523,0.477477477477
ast,double-bass,studio,-10,0,1,0.852173913043,0.147826086957
ast,flute,studio,-10,0,0.991452991453,0.418803418803,0.57264957265
ast,french-horn,studio,-10,0,0.951807228916,0.144578313253,0.807228915663
ast,oboe,studio,-10,0,1,0.0632911392405,0.936708860759
ast,trombone,studio,-10,0,1,0.368421052632,0.631578947368
ast,trumpet,studio,-10,0,1,0.0923076923077,0.907692307692
ast,tuba,studio,-10,0,1,0.0967741935484,0.903225806452
ast,viola,studio,-10,0,0.990566037736,0.452830188679,0.537735849057
ast,violin,studio,-10,0,1,0.186046511628,0.813953488372
ast,bassoon,studio,50,1,0.948453608247,0.948453608247,0
ast,cello,studio,50,1,1,1,0
ast,clarinet,studio,50,1,1,1,0
ast,double-bass,studio,50,1,1,1,0
ast,flute,studio,50,1,0.991452991453,0.991452991453,0
ast,french-horn,studio,50,1,0.951807228916,0.939759036145,0.0120481927711
ast,oboe,studio,50,1,1,1,0
ast,trombone,studio,50,1,1,1,0
ast,trumpet,studio,50,1,1,1,0
ast,tuba,studio,50,1,1,1,0
ast,viola,studio,50,1,0.990566037736,0.990566037736,0
ast,violin,studio,50,1,1,1,0
ast,bassoon,studio,40,1,0.948453608247,0.917525773196,0.0309278350515
ast,cello,studio,40,1,1,1,0
ast,clarinet,studio,40,1,1,1,0
ast,double-bass,studio,40,1,1,1,0
ast,flute,studio,40,1,0.991452991453,0.991452991453,0
ast,french-horn,studio,40,1,0.951807228916,0.951807228916,0
ast,oboe,studio,40,1,1,0.987341772152,0.0126582278481
ast,trombone,studio,40,1,1,1,0
ast,trumpet,studio,40,1,1,0.969230769231,0.0307692307692
ast,tuba,studio,40,1,1,0.991935483871,0.00806451612903
ast,viola,studio,40,1,0.990566037736,0.990566037736,0
ast,violin,studio,40,1,1,0.992248062016,0.0077519379845
ast,bassoon,studio,30,1,0.948453608247,0.80412371134,0.144329896907
ast,cello,studio,30,1,1,1,0
ast,clarinet,studio,30,1,1,0.954954954955,0.045045045045
ast,double-bass,studio,30,1,1,1,0
ast,flute,studio,30,1,0.991452991453,0.931623931624,0.0598290598291
ast,french-horn,studio,30,1,0.951807228916,0.939759036145,0.0120481927711
ast,oboe,studio,30,1,1,0.898734177215,0.101265822785
ast,trombone,studio,30,1,1,1,0
ast,trumpet,studio,30,1,1,0.938461538462,0.0615384615385
ast,tuba,studio,30,1,1,0.862903225806,0.137096774194
ast,viola,studio,30,1,0.990566037736,0.990566037736,0
ast,violin,studio,30,1,1,0.945736434109,0.0542635658915
ast,bassoon,studio,20,1,0.948453608247,0.567010309278,0.381443298969
ast,cello,studio,20,1,1,0.991304347826,0.00869565217391
ast,clarinet,studio,20,1,1,0.864864864865,0.135135135135
ast,double-bass,studio,20,1,1,0.982608695652,0.0173913043478
ast,flute,studio,20,1,0.991452991453,0.820512820513,0.17094017094
ast,french-horn,studio,20,1,0.951807228916,0.807228915663,0.144578313253
ast,oboe,studio,20,1,1,0.683544303797,0.316455696203
ast,trombone,studio,20,1,1,0.991228070175,0.00877192982456
ast,trumpet,studio,20,1,1,0.738461538462,0.261538461538
ast,tuba,studio,20,1,1,0.58064516129,0.41935483871
ast,viola,studio,20,1,0.990566037736,0.990566037736,0
ast,violin,studio,20,1,1,0.744186046512,0.255813953488
ast,bassoon,studio,10,1,0.948453608247,0.268041237113,0.680412371134
ast,cello,studio,10,1,1,0.860869565217,0.139130434783
ast,clarinet,studio,10,1,1,0.72972972973,0.27027027027
ast,double-bass,studio,10,1,1,0.930434782609,0.0695652173913
ast,flute,studio,10,1,0.991452991453,0.726495726496,0.264957264957
ast,french-horn,studio,10,1,0.951807228916,0.66265060241,0.289156626506
ast,oboe,studio,10,1,1,0.430379746835,0.569620253165
ast,trombone,studio,10,1,1,0.877192982456,0.122807017544
ast,trumpet,studio,10,1,1,0.446153846154,0.553846153846
ast,tuba,studio,10,1,1,0.282258064516,0.717741935484
ast,viola,studio,10,1,0.990566037736,0.849056603774,0.141509433962
ast,violin,studio,10,1,1,0.527131782946,0.472868217054
ast,bassoon,studio,0,1,0.948453608247,0.164948453608,0.783505154639
ast,cello,studio,0,1,1,0.539130434783,0.460869565217
ast,clarinet,studio,0,1,1,0.603603603604,0.396396396396
ast,double-bass,studio,0,1,1,0.947826086957,0.0521739130435
ast,flute,studio,0,1,0.991452991453,0.649572649573,0.34188034188
ast,french-horn,studio,0,1,0.951807228916,0.493975903614,0.457831325301
ast,oboe,studio,0,1,1,0.151898734177,0.848101265823
ast,trombone,studio,0,1,1,0.728070175439,0.271929824561
ast,trumpet,studio,0,1,1,0.261538461538,0.738461538462
ast,tuba,studio,0,1,1,0.153225806452,0.846774193548
ast,viola,studio,0,1,0.990566037736,0.641509433962,0.349056603774
ast,violin,studio,0,1,1,0.255813953488,0.744186046512
ast,bassoon,studio,-5,1,0.948453608247,0.113402061856,0.835051546392
ast,cello,studio,-5,1,1,0.321739130435,0.678260869565
ast,clarinet,studio,-5,1,1,0.567567567568,0.432432432432
ast,double-bass,studio,-5,1,1,0.921739130435,0.0782608695652
ast,flute,studio,-5,1,0.991452991453,0.529914529915,0.461538461538
ast,french-horn,studio,-5,1,0.951807228916,0.349397590361,0.602409638554
ast,oboe,studio,-5,1,1,0.113924050633,0.886075949367
ast,trombone,studio,-5,1,1,0.570175438596,0.429824561404
ast,trumpet,studio,-5,1,1,0.123076923077,0.876923076923
ast,tuba,studio,-5,1,1,0.153225806452,0.846774193548
ast,viola,studio,-5,1,0.990566037736,0.537735849057,0.452830188679
ast,violin,studio,-5,1,1,0.22480620155,0.77519379845
ast,bassoon,studio,-10,1,0.948453608247,0.0412371134021,0.907216494845
ast,cello,studio,-10,1,1,0.095652173913,0.904347826087
ast,clarinet,studio,-10,1,1,0.567567567568,0.432432432432
ast,double-bass,studio,-10,1,1,0.869565217391,0.130434782609
ast,flute,studio,-10,1,0.991452991453,0.418803418803,0.57264957265
ast,french-horn,studio,-10,1,0.951807228916,0.265060240964,0.686746987952
ast,oboe,studio,-10,1,1,0.0506329113924,0.949367088608
ast,trombone,studio,-10,1,1,0.342105263158,0.657894736842
ast,trumpet,studio,-10,1,1,0.0769230769231,0.923076923077
ast,tuba,studio,-10,1,1,0.104838709677,0.895161290323
ast,viola,studio,-10,1,0.990566037736,0.452830188679,0.537735849057
ast,violin,studio,-10,1,1,0.209302325581,0.790697674419
panns,bassoon,white,50,0,0.927835051546,0.649484536082,0.278350515464
panns,cello,white,50,0,0.982608695652,0.808695652174,0.173913043478
panns,clarinet,white,50,0,1,0.963963963964,0.036036036036
panns,double-bass,white,50,0,0.991304347826,0.965217391304,0.0260869565217
panns,flute,white,50,0,1,1,0
panns,french-horn,white,50,0,0.987951807229,0.951807228916,0.0361445783133
panns,oboe,white,50,0,1,1,0
panns,trombone,white,50,0,0.991228070175,1,-0.00877192982456
panns,trumpet,white,50,0,1,1,0
panns,tuba,white,50,0,1,0.475806451613,0.524193548387
panns,viola,white,50,0,0.990566037736,0.990566037736,0
panns,violin,white,50,0,1,1,0
panns,bassoon,white,40,0,0.927835051546,0.309278350515,0.618556701031
panns,cello,white,40,0,0.982608695652,0.278260869565,0.704347826087
panns,clarinet,white,40,0,1,0.891891891892,0.108108108108
panns,double-bass,white,40,0,0.991304347826,0.547826086957,0.44347826087
panns,flute,white,40,0,1,1,0
panns,french-horn,white,40,0,0.987951807229,0.674698795181,0.313253012048
panns,oboe,white,40,0,1,0.822784810127,0.177215189873
panns,trombone,white,40,0,0.991228070175,1,-0.00877192982456
panns,trumpet,white,40,0,1,0.784615384615,0.215384615385
panns,tuba,white,40,0,1,0.596774193548,0.403225806452
panns,viola,white,40,0,0.990566037736,0.962264150943,0.0283018867925
panns,violin,white,40,0,1,0.992248062016,0.0077519379845
panns,bassoon,white,30,0,0.927835051546,0.20618556701,0.721649484536
panns,cello,white,30,0,0.982608695652,0.0695652173913,0.913043478261
panns,clarinet,white,30,0,1,0.765765765766,0.234234234234
panns,double-bass,white,30,0,0.991304347826,0.260869565217,0.730434782609
panns,flute,white,30,0,1,1,0
panns,french-horn,white,30,0,0.987951807229,0.457831325301,0.530120481928
panns,oboe,white,30,0,1,0.316455696203,0.683544303797
panns,trombone,white,30,0,0.991228070175,0.982456140351,0.00877192982456
panns,trumpet,white,30,0,1,0.353846153846,0.646153846154
panns,tuba,white,30,0,1,0.5,0.5
panns,viola,white,30,0,0.990566037736,0.839622641509,0.150943396226
panns,violin,white,30,0,1,0.953488372093,0.046511627907
panns,bassoon,white,20,0,0.927835051546,0.164948453608,0.762886597938
panns,cello,white,20,0,0.982608695652,0,0.982608695652
panns,clarinet,white,20,0,1,0.774774774775,0.225225225225
panns,double-bass,white,20,0,0.991304347826,0.121739130435,0.869565217391
panns,flute,white,20,0,1,0.91452991453,0.0854700854701
panns,french-horn,white,20,0,0.987951807229,0.325301204819,0.66265060241
panns,oboe,white,20,0,1,0,1
panns,trombone,white,20,0,0.991228070175,0.921052631579,0.0701754385965
panns,trumpet,white,20,0,1,0.107692307692,0.892307692308
panns,tuba,white,20,0,1,0.298387096774,0.701612903226
panns,viola,white,20,0,0.990566037736,0.509433962264,0.481132075472
panns,violin,white,20,0,1,0.906976744186,0.093023255814
panns,bassoon,white,10,0,0.927835051546,0.123711340206,0.80412371134
panns,cello,white,10,0,0.982608695652,0,0.982608695652
panns,clarinet,white,10,0,1,0.531531531532,0.468468468468
panns,double-bass,white,10,0,0.991304347826,0,0.991304347826
panns,flute,white,10,0,1,0.222222222222,0.777777777778
panns,french-horn,white,10,0,0.987951807229,0.10843373494,0.879518072289
panns,oboe,white,10,0,1,0,1
panns,trombone,white,10,0,0.991228070175,0.771929824561,0.219298245614
panns,trumpet,white,10,0,1,0.0461538461538,0.953846153846
panns,tuba,white,10,0,1,0.0241935483871,0.975806451613
panns,viola,white,10,0,0.990566037736,0.169811320755,0.820754716981
panns,violin,white,10,0,1,0.829457364341,0.170542635659
panns,bassoon,white,0,0,0.927835051546,0.0309278350515,0.896907216495
panns,cello,white,0,0,0.982608695652,0,0.982608695652
panns,clarinet,white,0,0,1,0.207207207207,0.792792792793
panns,double-bass,white,0,0,0.991304347826,0,0.991304347826
panns,flute,white,0,0,1,0.0512820512821,0.948717948718
panns,french-horn,white,0,0,0.987951807229,0,0.987951807229
panns,oboe,white,0,0,1,0,1
panns,trombone,white,0,0,0.991228070175,0.780701754386,0.210526315789
panns,trumpet,white,0,0,1,0.0615384615385,0.938461538462
panns,tuba,white,0,0,1,0,1
panns,viola,white,0,0,0.990566037736,0.0188679245283,0.971698113208
panns,violin,white,0,0,1,0.372093023256,0.627906976744
panns,bassoon,white,-5,0,0.927835051546,0,0.927835051546
panns,cello,white,-5,0,0.982608695652,0,0.982608695652
panns,clarinet,white,-5,0,1,0.189189189189,0.810810810811
panns,double-bass,white,-5,0,0.991304347826,0,0.991304347826
panns,flute,white,-5,0,1,0.017094017094,0.982905982906
panns,french-horn,white,-5,0,0.987951807229,0,0.987951807229
panns,oboe,white,-5,0,1,0,1
panns,trombone,white,-5,0,0.991228070175,0.754385964912,0.236842105263
panns,trumpet,white,-5,0,1,0.0923076923077,0.907692307692
panns,tuba,white,-5,0,1,0,1
panns,viola,white,-5,0,0.990566037736,0,0.990566037736
panns,violin,white,-5,0,1,0.201550387597,0.798449612403
panns,bassoon,white,-10,0,0.927835051546,0,0.927835051546
panns,cello,white,-10,0,0.982608695652,0,0.982608695652
panns,clarinet,white,-10,0,1,0.324324324324,0.675675675676
panns,double-bass,white,-10,0,0.991304347826,0,0.991304347826
panns,flute,white,-10,0,1,0,1
panns,french-horn,white,-10,0,0.987951807229,0,0.987951807229
panns,oboe,white,-10,0,1,0,1
panns,trombone,white,-10,0,0.991228070175,0.771929824561,0.219298245614
panns,trumpet,white,-10,0,1,0.0923076923077,0.907692307692
panns,tuba,white,-10,0,1,0,1
panns,viola,white,-10,0,0.990566037736,0,0.990566037736
panns,violin,white,-10,0,1,0.015503875969,0.984496124031
panns,bassoon,white,50,1,0.927835051546,0.680412371134,0.247422680412
panns,cello,white,50,1,0.982608695652,0.808695652174,0.173913043478
panns,clarinet,white,50,1,1,0.972972972973,0.027027027027
panns,double-bass,white,50,1,0.991304347826,0.95652173913,0.0347826086957
panns,flute,white,50,1,1,1,0
panns,french-horn,white,50,1,0.987951807229,0.951807228916,0.0361445783133
panns,oboe,white,50,1,1,1,0
panns,trombone,white,50,1,0.991228070175,1,-0.00877192982456
panns,trumpet,white,50,1,1,1,0
panns,tuba,white,50,1,1,0.459677419355,0.540322580645
panns,viola,white,50,1,0.990566037736,0.990566037736,0
panns,violin,white,50,1,1,1,0
panns,bassoon,white,40,1,0.927835051546,0.288659793814,0.639175257732
panns,cello,white,40,1,0.982608695652,0.286956521739,0.695652173913
panns,clarinet,white,40,1,1,0.891891891892,0.108108108108
panns,double-bass,white,40,1,0.991304347826,0.55652173913,0.434782608696
panns,flute,white,40,1,1,1,0
panns,french-horn,white,40,1,0.987951807229,0.650602409639,0.33734939759
panns,oboe,white,40,1,1,0.810126582278,0.189873417722
panns,trombone,white,40,1,0.991228070175,1,-0.00877192982456
panns,trumpet,white,40,1,1,0.769230769231,0.230769230769
panns,tuba,white,40,1,1,0.572580645161,0.427419354839
panns,viola,white,40,1,0.990566037736,0.952830188679,0.0377358490566
panns,violin,white,40,1,1,0.992248062016,0.0077519379845
panns,bassoon,white,30,1,0.927835051546,0.216494845361,0.711340206186
panns,cello,white,30,1,0.982608695652,0.0695652173913,0.913043478261
panns,clarinet,white,30,1,1,0.774774774775,0.225225225225
panns,double-bass,white,30,1,0.991304347826,0.234782608696,0.75652173913
panns,flute,white,30,1,1,1,0
panns,french-horn,white,30,1,0.987951807229,0.457831325301,0.530120481928
panns,oboe,white,30,1,1,0.291139240506,0.708860759494
panns,trombone,white,30,1,0.991228070175,0.982456140351,0.00877192982456
panns,trumpet,white,30,1,1,0.4,0.6
panns,tuba,white,30,1,1,0.491935483871,0.508064516129
panns,viola,white,30,1,0.990566037736,0.839622641509,0.150943396226
panns,violin,white,30,1,1,0.953488372093,0.046511627907
panns,bassoon,white,20,1,0.927835051546,0.154639175258,0.773195876289
panns,cello,white,20,1,0.982608695652,0.0173913043478,0.965217391304
panns,clarinet,white,20,1,1,0.792792792793,0.207207207207
panns,double-bass,white,20,1,0.991304347826,0.121739130435,0.869565217391
panns,flute,white,20,1,1,0.888888888889,0.111111111111
panns,french-horn,white,20,1,0.987951807229,0.325301204819,0.66265060241
panns,oboe,white,20,1,1,0,1
panns,trombone,white,20,1,0.991228070175,0.921052631579,0.0701754385965
panns,trumpet,white,20,1,1,0.0923076923077,0.907692307692
panns,tuba,white,20,1,1,0.338709677419,0.661290322581
panns,viola,white,20,1,0.990566037736,0.471698113208,0.518867924528
panns,violin,white,20,1,1,0.899224806202,0.100775193798
