model,instrument_a,instrument_b,noise_type,snr_db,replicate,clean_symmetric_confusion,noisy_symmetric_confusion,confusion_increase
crnn,tuba,viola,white,-5,1,0,0,0
crnn,tuba,violin,white,-5,1,0,0.5,0.5
crnn,viola,violin,white,-5,1,0,0.5,0.5
crnn,bassoon,cello,white,-10,1,0.0103092783505,0,-0.0103092783505
crnn,bassoon,clarinet,white,-10,1,0.00515463917526,0,-0.00515463917526
crnn,bassoon,double-bass,white,-10,1,0,0,0
crnn,bassoon,flute,white,-10,1,0,0,0
crnn,bassoon,french-horn,white,-10,1,0.0292510247174,0,-0.0292510247174
crnn,bassoon,oboe,white,-10,1,0.0309278350515,0,-0.0309278350515
crnn,bassoon,trombone,white,-10,1,0,0,0
crnn,bassoon,trumpet,white,-10,1,0.00515463917526,0,-0.00515463917526
crnn,bassoon,tuba,white,-10,1,0,0,0
crnn,bassoon,viola,white,-10,1,0,0,0
crnn,bassoon,violin,white,-10,1,0.016782546152,0.5,0.483217453848
crnn,cello,clarinet,white,-10,1,0,0,0
crnn,cello,double-bass,white,-10,1,0,0,0
crnn,cello,flute,white,-10,1,0,0,0
crnn,cello,french-horn,white,-10,1,0,0,0
crnn,cello,oboe,white,-10,1,0,0,0
crnn,cello,trombone,white,-10,1,0,0,0
crnn,cello,trumpet,white,-10,1,0,0,0
crnn,cello,tuba,white,-10,1,0,0,0
crnn,cello,viola,white,-10,1,0,0,0
crnn,cello,violin,white,-10,1,0.0120997640715,0.5,0.487900235929
crnn,clarinet,double-bass,white,-10,1,0,0,0
crnn,clarinet,flute,white,-10,1,0,0,0
crnn,clarinet,french-horn,white,-10,1,0,0,0
crnn,clarinet,oboe,white,-10,1,0,0,0
crnn,clarinet,trombone,white,-10,1,0,0,0
crnn,clarinet,trumpet,white,-10,1,0,0,0
crnn,clarinet,tuba,white,-10,1,0,0,0
crnn,clarinet,viola,white,-10,1,0,0,0
crnn,clarinet,violin,white,-10,1,0.0077519379845,0.5,0.492248062016
crnn,double-bass,flute,white,-10,1,0,0,0
crnn,double-bass,french-horn,white,-10,1,0,0,0
crnn,double-bass,oboe,white,-10,1,0,0,0
crnn,double-bass,trombone,white,-10,1,0,0,0
crnn,double-bass,trumpet,white,-10,1,0,0,0
crnn,double-bass,tuba,white,-10,1,0,0,0
crnn,double-bass,viola,white,-10,1,0,0,0
crnn,double-bass,violin,white,-10,1,0.0116279069767,0.5,0.488372093023
crnn,flute,french-horn,white,-10,1,0,0,0
crnn,flute,oboe,white,-10,1,0,0,0
crnn,flute,trombone,white,-10,1,0,0,0
crnn,flute,trumpet,white,-10,1,0.0042735042735,0,-0.0042735042735
crnn,flute,tuba,white,-10,1,0,0,0
crnn,flute,viola,white,-10,1,0.00471698113208,0,-0.00471698113208
crnn,flute,violin,white,-10,1,0,0.5,0.5
crnn,french-horn,oboe,white,-10,1,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,white,-10,1,0.00438596491228,0,-0.00438596491228
crnn,french-horn,trumpet,white,-10,1,0,0,0
crnn,french-horn,tuba,white,-10,1,0,0,0
crnn,french-horn,viola,white,-10,1,0,0,0
crnn,french-horn,violin,white,-10,1,0,0.5,0.5
crnn,oboe,trombone,white,-10,1,0,0,0
crnn,oboe,trumpet,white,-10,1,0,0,0
crnn,oboe,tuba,white,-10,1,0,0,0
crnn,oboe,viola,white,-10,1,0,0,0
crnn,oboe,violin,white,-10,1,0,0.5,0.5
crnn,trombone,trumpet,white,-10,1,0,0,0
crnn,trombone,tuba,white,-10,1,0,0,0
crnn,trombone,viola,white,-10,1,0,0,0
crnn,trombone,violin,white,-10,1,0,0.5,0.5
crnn,trumpet,tuba,white,-10,1,0,0,0
crnn,trumpet,viola,white,-10,1,0,0,0
crnn,trumpet,violin,white,-10,1,0,0.5,0.5
crnn,tuba,viola,white,-10,1,0,0,0
crnn,tuba,violin,white,-10,1,0,0.5,0.5
crnn,viola,violin,white,-10,1,0,0.5,0.5
crnn,bassoon,cello,audience,50,0,0.0103092783505,0.0103092783505,0
crnn,bassoon,clarinet,audience,50,0,0.00515463917526,0.0103092783505,0.00515463917526
crnn,bassoon,double-bass,audience,50,0,0,0,0
crnn,bassoon,flute,audience,50,0,0,0,0
crnn,bassoon,french-horn,audience,50,0,0.0292510247174,0.0111787355608,-0.0180722891566
crnn,bassoon,oboe,audience,50,0,0.0309278350515,0.0257731958763,-0.00515463917526
crnn,bassoon,trombone,audience,50,0,0,0,0
crnn,bassoon,trumpet,audience,50,0,0.00515463917526,0.00515463917526,0
crnn,bassoon,tuba,audience,50,0,0,0,0
crnn,bassoon,viola,audience,50,0,0,0,0
crnn,bassoon,violin,audience,50,0,0.016782546152,0.016782546152,0
crnn,cello,clarinet,audience,50,0,0,0,0
crnn,cello,double-bass,audience,50,0,0,0,0
crnn,cello,flute,audience,50,0,0,0,0
crnn,cello,french-horn,audience,50,0,0,0,0
crnn,cello,oboe,audience,50,0,0,0,0
crnn,cello,trombone,audience,50,0,0,0,0
crnn,cello,trumpet,audience,50,0,0,0,0
crnn,cello,tuba,audience,50,0,0,0,0
crnn,cello,viola,audience,50,0,0,0,0
crnn,cello,violin,audience,50,0,0.0120997640715,0.0120997640715,0
crnn,clarinet,double-bass,audience,50,0,0,0,0
crnn,clarinet,flute,audience,50,0,0,0.0042735042735,0.0042735042735
crnn,clarinet,french-horn,audience,50,0,0,0.00602409638554,0.00602409638554
crnn,clarinet,oboe,audience,50,0,0,0,0
crnn,clarinet,trombone,audience,50,0,0,0,0
crnn,clarinet,trumpet,audience,50,0,0,0,0
crnn,clarinet,tuba,audience,50,0,0,0,0
crnn,clarinet,viola,audience,50,0,0,0,0
crnn,clarinet,violin,audience,50,0,0.0077519379845,0.0077519379845,0
crnn,double-bass,flute,audience,50,0,0,0,0
crnn,double-bass,french-horn,audience,50,0,0,0,0
crnn,double-bass,oboe,audience,50,0,0,0,0
crnn,double-bass,trombone,audience,50,0,0,0,0
crnn,double-bass,trumpet,audience,50,0,0,0,0
crnn,double-bass,tuba,audience,50,0,0,0,0
crnn,double-bass,viola,audience,50,0,0,0,0
crnn,double-bass,violin,audience,50,0,0.0116279069767,0.0116279069767,0
crnn,flute,french-horn,audience,50,0,0,0,0
crnn,flute,oboe,audience,50,0,0,0,0
crnn,flute,trombone,audience,50,0,0,0,0
crnn,flute,trumpet,audience,50,0,0.0042735042735,0.0042735042735,0
crnn,flute,tuba,audience,50,0,0,0,0
crnn,flute,viola,audience,50,0,0.00471698113208,0.00471698113208,0
crnn,flute,violin,audience,50,0,0,0,0
crnn,french-horn,oboe,audience,50,0,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,audience,50,0,0.00438596491228,0.0268442189812,0.0224582540689
crnn,french-horn,trumpet,audience,50,0,0,0.0180722891566,0.0180722891566
crnn,french-horn,tuba,audience,50,0,0,0,0
crnn,french-horn,viola,audience,50,0,0,0,0
crnn,french-horn,violin,audience,50,0,0,0,0
crnn,oboe,trombone,audience,50,0,0,0,0
crnn,oboe,trumpet,audience,50,0,0,0,0
crnn,oboe,tuba,audience,50,0,0,0,0
crnn,oboe,viola,audience,50,0,0,0,0
crnn,oboe,violin,audience,50,0,0,0,0
crnn,trombone,trumpet,audience,50,0,0,0,0
crnn,trombone,tuba,audience,50,0,0,0.00806451612903,0.00806451612903
crnn,trombone,viola,audience,50,0,0,0,0
crnn,trombone,violin,audience,50,0,0,0,0
crnn,trumpet,tuba,audience,50,0,0,0,0
crnn,trumpet,viola,audience,50,0,0,0,0
crnn,trumpet,violin,audience,50,0,0,0,0
crnn,tuba,viola,audience,50,0,0,0,0
crnn,tuba,violin,audience,50,0,0,0,0
crnn,viola,violin,audience,50,0,0,0,0
crnn,bassoon,cello,audience,40,0,0.0103092783505,0.0257731958763,0.0154639175258
crnn,bassoon,clarinet,audience,40,0,0.00515463917526,0.0154639175258,0.0103092783505
crnn,bassoon,double-bass,audience,40,0,0,0,0
crnn,bassoon,flute,audience,40,0,0,0,0
crnn,bassoon,french-horn,audience,40,0,0.0292510247174,0.0344056638927,0.00515463917526
crnn,bassoon,oboe,audience,40,0,0.0309278350515,0.020618556701,-0.0103092783505
crnn,bassoon,trombone,audience,40,0,0,0.0103092783505,0.0103092783505
crnn,bassoon,trumpet,audience,40,0,0.00515463917526,0.00515463917526,0
crnn,bassoon,tuba,audience,40,0,0,0,0
crnn,bassoon,viola,audience,40,0,0,0,0
crnn,bassoon,violin,audience,40,0,0.016782546152,0.016782546152,0
crnn,cello,clarinet,audience,40,0,0,0,0
crnn,cello,double-bass,audience,40,0,0,0.00434782608696,0.00434782608696
crnn,cello,flute,audience,40,0,0,0,0
crnn,cello,french-horn,audience,40,0,0,0.0120481927711,0.0120481927711
crnn,cello,oboe,audience,40,0,0,0.00632911392405,0.00632911392405
crnn,cello,trombone,audience,40,0,0,0,0
crnn,cello,trumpet,audience,40,0,0,0,0
crnn,cello,tuba,audience,40,0,0,0,0
crnn,cello,viola,audience,40,0,0,0,0
crnn,cello,violin,audience,40,0,0.0120997640715,0.0159757330637,0.00387596899225
crnn,clarinet,double-bass,audience,40,0,0,0,0
crnn,clarinet,flute,audience,40,0,0,0.017094017094,0.017094017094
crnn,clarinet,french-horn,audience,40,0,0,0.0240963855422,0.0240963855422
crnn,clarinet,oboe,audience,40,0,0,0,0
crnn,clarinet,trombone,audience,40,0,0,0.00438596491228,0.00438596491228
crnn,clarinet,trumpet,audience,40,0,0,0.0230769230769,0.0230769230769
crnn,clarinet,tuba,audience,40,0,0,0.00403225806452,0.00403225806452
crnn,clarinet,viola,audience,40,0,0,0,0
crnn,clarinet,violin,audience,40,0,0.0077519379845,0.0077519379845,0
crnn,double-bass,flute,audience,40,0,0,0,0
crnn,double-bass,french-horn,audience,40,0,0,0,0
crnn,double-bass,oboe,audience,40,0,0,0,0
crnn,double-bass,trombone,audience,40,0,0,0,0
crnn,double-bass,trumpet,audience,40,0,0,0,0
crnn,double-bass,tuba,audience,40,0,0,0.0201612903226,0.0201612903226
crnn,double-bass,viola,audience,40,0,0,0,0
crnn,double-bass,violin,audience,40,0,0.0116279069767,0.0232558139535,0.0116279069767
crnn,flute,french-horn,audience,40,0,0,0,0
crnn,flute,oboe,audience,40,0,0,0,0
crnn,flute,trombone,audience,40,0,0,0,0
crnn,flute,trumpet,audience,40,0,0.0042735042735,0.0042735042735,0
crnn,flute,tuba,audience,40,0,0,0,0
crnn,flute,viola,audience,40,0,0.00471698113208,0.00471698113208,0
crnn,flute,violin,audience,40,0,0,0,0
crnn,french-horn,oboe,audience,40,0,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,audience,40,0,0.00438596491228,0.0870851828366,0.0826992179243
crnn,french-horn,trumpet,audience,40,0,0,0.00602409638554,0.00602409638554
crnn,french-horn,tuba,audience,40,0,0,0,0
crnn,french-horn,viola,audience,40,0,0,0,0
crnn,french-horn,violin,audience,40,0,0,0,0
crnn,oboe,trombone,audience,40,0,0,0,0
crnn,oboe,trumpet,audience,40,0,0,0,0
crnn,oboe,tuba,audience,40,0,0,0,0
crnn,oboe,viola,audience,40,0,0,0.0126582278481,0.0126582278481
crnn,oboe,violin,audience,40,0,0,0.00632911392405,0.00632911392405
crnn,trombone,trumpet,audience,40,0,0,0.0461538461538,0.0461538461538
crnn,trombone,tuba,audience,40,0,0,0.0685483870968,0.0685483870968
crnn,trombone,viola,audience,40,0,0,0,0
crnn,trombone,violin,audience,40,0,0,0,0
crnn,trumpet,tuba,audience,40,0,0,0,0
crnn,trumpet,viola,audience,40,0,0,0,0
crnn,trumpet,violin,audience,40,0,0,0,0
crnn,tuba,viola,audience,40,0,0,0,0
crnn,tuba,violin,audience,40,0,0,0,0
crnn,viola,violin,audience,40,0,0,0,0
crnn,bassoon,cello,audience,30,0,0.0103092783505,0.0360824742268,0.0257731958763
crnn,bassoon,clarinet,audience,30,0,0.00515463917526,0.0412371134021,0.0360824742268
crnn,bassoon,double-bass,audience,30,0,0,0.00515463917526,0.00515463917526
crnn,bassoon,flute,audience,30,0,0,0.00515463917526,0.00515463917526
crnn,bassoon,french-horn,audience,30,0,0.0292510247174,0.0524779530493,0.0232269283319
crnn,bassoon,oboe,audience,30,0,0.0309278350515,0.0166383922746,-0.014289442777
crnn,bassoon,trombone,audience,30,0,0,0.0257731958763,0.0257731958763
crnn,bassoon,trumpet,audience,30,0,0.00515463917526,0.0103092783505,0.00515463917526
crnn,bassoon,tuba,audience,30,0,0,0.0120967741935,0.0120967741935
crnn,bassoon,viola,audience,30,0,0,0,0
crnn,bassoon,violin,audience,30,0,0.016782546152,0.00903060816751,-0.0077519379845
crnn,cello,clarinet,audience,30,0,0,0.0130434782609,0.0130434782609
crnn,cello,double-bass,audience,30,0,0,0.0347826086957,0.0347826086957
crnn,cello,flute,audience,30,0,0,0.017094017094,0.017094017094
crnn,cello,french-horn,audience,30,0,0,0.0421686746988,0.0421686746988
crnn,cello,oboe,audience,30,0,0,0.0316455696203,0.0316455696203
crnn,cello,trombone,audience,30,0,0,0.0174294431732,0.0174294431732
crnn,cello,trumpet,audience,30,0,0,0,0
crnn,cello,tuba,audience,30,0,0,0,0
crnn,cello,viola,audience,30,0,0,0,0
crnn,cello,violin,audience,30,0,0.0120997640715,0.0198517020559,0.0077519379845
crnn,clarinet,double-bass,audience,30,0,0,0,0
crnn,clarinet,flute,audience,30,0,0,0.0299145299145,0.0299145299145
crnn,clarinet,french-horn,audience,30,0,0,0.0481927710843,0.0481927710843
crnn,clarinet,oboe,audience,30,0,0,0.0253164556962,0.0253164556962
crnn,clarinet,trombone,audience,30,0,0,0.0131578947368,0.0131578947368
crnn,clarinet,trumpet,audience,30,0,0,0.0692307692308,0.0692307692308
crnn,clarinet,tuba,audience,30,0,0,0.0362903225806,0.0362903225806
crnn,clarinet,viola,audience,30,0,0,0,0
crnn,clarinet,violin,audience,30,0,0.0077519379845,0.00387596899225,-0.00387596899225
crnn,double-bass,flute,audience,30,0,0,0,0
crnn,double-bass,french-horn,audience,30,0,0,0,0
crnn,double-bass,oboe,audience,30,0,0,0,0
crnn,double-bass,trombone,audience,30,0,0,0.00438596491228,0.00438596491228
crnn,double-bass,trumpet,audience,30,0,0,0,0
crnn,double-bass,tuba,audience,30,0,0,0.0967741935484,0.0967741935484
crnn,double-bass,viola,audience,30,0,0,0,0
crnn,double-bass,violin,audience,30,0,0.0116279069767,0.0426356589147,0.031007751938
crnn,flute,french-horn,audience,30,0,0,0.0145711049326,0.0145711049326
crnn,flute,oboe,audience,30,0,0,0.0506329113924,0.0506329113924
crnn,flute,trombone,audience,30,0,0,0,0
crnn,flute,trumpet,audience,30,0,0.0042735042735,0.00854700854701,0.0042735042735
crnn,flute,tuba,audience,30,0,0,0,0
crnn,flute,viola,audience,30,0,0.00471698113208,0.00899048540558,0.0042735042735
crnn,flute,violin,audience,30,0,0,0.0042735042735,0.0042735042735
crnn,french-horn,oboe,audience,30,0,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,audience,30,0,0.00438596491228,0.100771507081,0.0963855421687
crnn,french-horn,trumpet,audience,30,0,0,0.0120481927711,0.0120481927711
crnn,french-horn,tuba,audience,30,0,0,0.00403225806452,0.00403225806452
crnn,french-horn,viola,audience,30,0,0,0,0
crnn,french-horn,violin,audience,30,0,0,0,0
crnn,oboe,trombone,audience,30,0,0,0,0
crnn,oboe,trumpet,audience,30,0,0,0,0
crnn,oboe,tuba,audience,30,0,0,0,0
crnn,oboe,viola,audience,30,0,0,0.0189873417722,0.0189873417722
crnn,oboe,violin,audience,30,0,0,0.0379746835443,0.0379746835443
crnn,trombone,trumpet,audience,30,0,0,0.0890013495277,0.0890013495277
crnn,trombone,tuba,audience,30,0,0,0.141129032258,0.141129032258
crnn,trombone,viola,audience,30,0,0,0,0
crnn,trombone,violin,audience,30,0,0,0,0
crnn,trumpet,tuba,audience,30,0,0,0,0
crnn,trumpet,viola,audience,30,0,0,0,0
crnn,trumpet,violin,audience,30,0,0,0.0153846153846,0.0153846153846
crnn,tuba,viola,audience,30,0,0,0,0
crnn,tuba,violin,audience,30,0,0,0,0
crnn,viola,violin,audience,30,0,0,0,0
crnn,bassoon,cello,audience,20,0,0.0103092783505,0.0404303003138,0.0301210219632
crnn,bassoon,clarinet,audience,20,0,0.00515463917526,0.0463917525773,0.0412371134021
crnn,bassoon,double-bass,audience,20,0,0,0.0309278350515,0.0309278350515
crnn,bassoon,flute,audience,20,0,0,0.00515463917526,0.00515463917526
crnn,bassoon,french-horn,audience,20,0,0.0292510247174,0.0886225313626,0.0593715066451
crnn,bassoon,oboe,audience,20,0,0.0309278350515,0.00632911392405,-0.0245987211275
crnn,bassoon,trombone,audience,20,0,0,0.0353137999638,0.0353137999638
crnn,bassoon,trumpet,audience,20,0,0.00515463917526,0.020618556701,0.0154639175258
crnn,bassoon,tuba,audience,20,0,0,0.0282258064516,0.0282258064516
crnn,bassoon,viola,audience,20,0,0,0,0
crnn,bassoon,violin,audience,20,0,0.016782546152,0.019339886518,0.00255734036602
crnn,cello,clarinet,audience,20,0,0,0.0130434782609,0.0130434782609
crnn,cello,double-bass,audience,20,0,0,0.095652173913,0.095652173913
crnn,cello,flute,audience,20,0,0,0.00862133036046,0.00862133036046
crnn,cello,french-horn,audience,20,0,0,0,0
crnn,cello,oboe,audience,20,0,0,0.0379746835443,0.0379746835443
crnn,cello,trombone,audience,20,0,0,0.0130816170862,0.0130816170862
crnn,cello,trumpet,audience,20,0,0,0,0
crnn,cello,tuba,audience,20,0,0,0.00403225806452,0.00403225806452
crnn,cello,viola,audience,20,0,0,0.00471698113208,0.00471698113208
crnn,cello,violin,audience,20,0,0.0120997640715,0.0468823727671,0.0347826086957
crnn,clarinet,double-bass,audience,20,0,0,0,0
crnn,clarinet,flute,audience,20,0,0,0.0598290598291,0.0598290598291
crnn,clarinet,french-horn,audience,20,0,0,0.0722891566265,0.0722891566265
crnn,clarinet,oboe,audience,20,0,0,0.0741247576691,0.0741247576691
crnn,clarinet,trombone,audience,20,0,0,0.0310573731626,0.0310573731626
crnn,clarinet,trumpet,audience,20,0,0,0.042966042966,0.042966042966
crnn,clarinet,tuba,audience,20,0,0,0.0443548387097,0.0443548387097
crnn,clarinet,viola,audience,20,0,0,0,0
crnn,clarinet,violin,audience,20,0,0.0077519379845,0.0218939870103,0.0141420490258
crnn,double-bass,flute,audience,20,0,0,0.0042735042735,0.0042735042735
crnn,double-bass,french-horn,audience,20,0,0,0.0180722891566,0.0180722891566
crnn,double-bass,oboe,audience,20,0,0,0.00632911392405,0.00632911392405
crnn,double-bass,trombone,audience,20,0,0,0.0131578947368,0.0131578947368
crnn,double-bass,trumpet,audience,20,0,0,0.00769230769231,0.00769230769231
crnn,double-bass,tuba,audience,20,0,0,0.181451612903,0.181451612903
crnn,double-bass,viola,audience,20,0,0,0,0
crnn,double-bass,violin,audience,20,0,0.0116279069767,0.127906976744,0.116279069767
crnn,flute,french-horn,audience,20,0,0,0.0180722891566,0.0180722891566
crnn,flute,oboe,audience,20,0,0,0.0696202531646,0.0696202531646
crnn,flute,trombone,audience,20,0,0,0.0042735042735,0.0042735042735
crnn,flute,trumpet,audience,20,0,0.0042735042735,0,-0.0042735042735
crnn,flute,tuba,audience,20,0,0,0,0
crnn,flute,viola,audience,20,0,0.00471698113208,0.0278584099339,0.0231414288018
crnn,flute,violin,audience,20,0,0,0.0299145299145,0.0299145299145
crnn,french-horn,oboe,audience,20,0,0.00632911392405,0.00632911392405,0
crnn,french-horn,trombone,audience,20,0,0.00438596491228,0.124867892623,0.120481927711
crnn,french-horn,trumpet,audience,20,0,0,0.0120481927711,0.0120481927711
crnn,french-horn,tuba,audience,20,0,0,0,0
crnn,french-horn,viola,audience,20,0,0,0.0120481927711,0.0120481927711
crnn,french-horn,violin,audience,20,0,0,0,0
crnn,oboe,trombone,audience,20,0,0,0,0
crnn,oboe,trumpet,audience,20,0,0,0.00632911392405,0.00632911392405
crnn,oboe,tuba,audience,20,0,0,0,0
crnn,oboe,viola,audience,20,0,0,0.0316455696203,0.0316455696203
crnn,oboe,violin,audience,20,0,0,0.0759493670886,0.0759493670886
crnn,trombone,trumpet,audience,20,0,0,0.116464237517,0.116464237517
crnn,trombone,tuba,audience,20,0,0,0.116935483871,0.116935483871
crnn,trombone,viola,audience,20,0,0,0,0
crnn,trombone,violin,audience,20,0,0,0.00877192982456,0.00877192982456
crnn,trumpet,tuba,audience,20,0,0,0,0
crnn,trumpet,viola,audience,20,0,0,0,0
crnn,trumpet,violin,audience,20,0,0,0.0538461538462,0.0538461538462
crnn,tuba,viola,audience,20,0,0,0,0
crnn,tuba,violin,audience,20,0,0,0,0
crnn,viola,violin,audience,20,0,0,0.00387596899225,0.00387596899225
crnn,bassoon,cello,audience,10,0,0.0103092783505,0.0293142088749,0.0190049305244
crnn,bassoon,clarinet,audience,10,0,0.00515463917526,0.0463917525773,0.0412371134021
crnn,bassoon,double-bass,audience,10,0,0,0.0507395786643,0.0507395786643
crnn,bassoon,flute,audience,10,0,0,0.0309278350515,0.0309278350515
crnn,bassoon,french-horn,audience,10,0,0.0292510247174,0.0963855421687,0.0671345174512
crnn,bassoon,oboe,audience,10,0,0.0309278350515,0.00632911392405,-0.0245987211275
crnn,bassoon,trombone,audience,10,0,0,0.0654729607524,0.0654729607524
crnn,bassoon,trumpet,audience,10,0,0.00515463917526,0.0360824742268,0.0309278350515
crnn,bassoon,tuba,audience,10,0,0,0.0201612903226,0.0201612903226
crnn,bassoon,viola,audience,10,0,0,0,0
crnn,bassoon,violin,audience,10,0,0.016782546152,0.0605769999201,0.0437944537681
crnn,cello,clarinet,audience,10,0,0,0,0
crnn,cello,double-bass,audience,10,0,0,0.126086956522,0.126086956522
crnn,cello,flute,audience,10,0,0,0.00434782608696,0.00434782608696
crnn,cello,french-horn,audience,10,0,0,0.00602409638554,0.00602409638554
crnn,cello,oboe,audience,10,0,0,0,0
crnn,cello,trombone,audience,10,0,0,0.0391685736079,0.0391685736079
crnn,cello,trumpet,audience,10,0,0,0.00434782608696,0.00434782608696
crnn,cello,tuba,audience,10,0,0,0.00403225806452,0.00403225806452
crnn,cello,viola,audience,10,0,0,0,0
crnn,cello,violin,audience,10,0,0.0120997640715,0.129491068419,0.117391304348
crnn,clarinet,double-bass,audience,10,0,0,0.0045045045045,0.0045045045045
crnn,clarinet,flute,audience,10,0,0,0.043659043659,0.043659043659
crnn,clarinet,french-horn,audience,10,0,0,0.0240963855422,0.0240963855422
crnn,clarinet,oboe,audience,10,0,0,0.0506329113924,0.0506329113924
crnn,clarinet,trombone,audience,10,0,0,0.0674490279753,0.0674490279753
crnn,clarinet,trumpet,audience,10,0,0,0.0424116424116,0.0424116424116
crnn,clarinet,tuba,audience,10,0,0,0.0161290322581,0.0161290322581
crnn,clarinet,viola,audience,10,0,0,0,0
crnn,clarinet,violin,audience,10,0,0.0077519379845,0.117117117117,0.109365179133
crnn,double-bass,flute,audience,10,0,0,0.0431066518023,0.0431066518023
crnn,double-bass,french-horn,audience,10,0,0,0.0240963855422,0.0240963855422
crnn,double-bass,oboe,audience,10,0,0,0.00632911392405,0.00632911392405
crnn,double-bass,trombone,audience,10,0,0,0.0613653699466,0.0613653699466
crnn,double-bass,trumpet,audience,10,0,0,0.0384615384615,0.0384615384615
crnn,double-bass,tuba,audience,10,0,0,0.153225806452,0.153225806452
crnn,double-bass,viola,audience,10,0,0,0.00943396226415,0.00943396226415
crnn,double-bass,violin,audience,10,0,0.0116279069767,0.160802157061,0.149174250084
crnn,flute,french-horn,audience,10,0,0,0.0946349500566,0.0946349500566
crnn,flute,oboe,audience,10,0,0,0.107594936709,0.107594936709
crnn,flute,trombone,audience,10,0,0,0.0259784075574,0.0259784075574
crnn,flute,trumpet,audience,10,0,0.0042735042735,0.0119658119658,0.00769230769231
crnn,flute,tuba,audience,10,0,0,0.0806451612903,0.0806451612903
crnn,flute,viola,audience,10,0,0.00471698113208,0.0514433155943,0.0467263344622
crnn,flute,violin,audience,10,0,0,0.0974955277281,0.0974955277281
crnn,french-horn,oboe,audience,10,0,0.00632911392405,0,-0.00632911392405
crnn,french-horn,trombone,audience,10,0,0.00438596491228,0.121591629677,0.117205664764
crnn,french-horn,trumpet,audience,10,0,0,0.0240963855422,0.0240963855422
crnn,french-horn,tuba,audience,10,0,0,0,0
crnn,french-horn,viola,audience,10,0,0,0.0120481927711,0.0120481927711
crnn,french-horn,violin,audience,10,0,0,0.0301204819277,0.0301204819277
crnn,oboe,trombone,audience,10,0,0,0,0
crnn,oboe,trumpet,audience,10,0,0,0.00632911392405,0.00632911392405
crnn,oboe,tuba,audience,10,0,0,0,0
crnn,oboe,viola,audience,10,0,0,0.0189873417722,0.0189873417722
crnn,oboe,violin,audience,10,0,0,0.20253164557,0.20253164557
crnn,trombone,trumpet,audience,10,0,0,0.136234817814,0.136234817814
crnn,trombone,tuba,audience,10,0,0,0.120967741935,0.120967741935
crnn,trombone,viola,audience,10,0,0,0,0
crnn,trombone,violin,audience,10,0,0,0.0428396572827,0.0428396572827
crnn,trumpet,tuba,audience,10,0,0,0.00806451612903,0.00806451612903
crnn,trumpet,viola,audience,10,0,0,0,0
crnn,trumpet,violin,audience,10,0,0,0.123136553369,0.123136553369
crnn,tuba,viola,audience,10,0,0,0,0
crnn,tuba,violin,audience,10,0,0,0.0120967741935,0.0120967741935
crnn,viola,violin,audience,10,0,0,0.0840646482375,0.0840646482375
crnn,bassoon,cello,audience,0,0,0.0103092783505,0,-0.0103092783505
crnn,bassoon,clarinet,audience,0,0,0.00515463917526,0.0154639175258,0.0103092783505
crnn,bassoon,double-bass,audience,0,0,0,0.0352756611385,0.0352756611385
crnn,bassoon,flute,audience,0,0,0,0.0618556701031,0.0618556701031
crnn,bassoon,french-horn,audience,0,0,0.0292510247174,0.0301204819277,0.000869457210284
crnn,bassoon,oboe,audience,0,0,0.0309278350515,0.00632911392405,-0.0245987211275
crnn,bassoon,trombone,audience,0,0,0,0.0824742268041,0.0824742268041
crnn,bassoon,trumpet,audience,0,0,0.00515463917526,0.0515463917526,0.0463917525773
crnn,bassoon,tuba,audience,0,0,0,0,0
crnn,bassoon,viola,audience,0,0,0,0,0
crnn,bassoon,violin,audience,0,0,0.016782546152,0.173979061776,0.157196515624
crnn,cello,clarinet,audience,0,0,0,0.00434782608696,0.00434782608696
crnn,cello,double-bass,audience,0,0,0,0.0521739130435,0.0521739130435
crnn,cello,flute,audience,0,0,0,0.0260869565217,0.0260869565217
crnn,cello,french-horn,audience,0,0,0,0,0
crnn,cello,oboe,audience,0,0,0,0,0
crnn,cello,trombone,audience,0,0,0,0.0521739130435,0.0521739130435
crnn,cello,trumpet,audience,0,0,0,0.0173913043478,0.0173913043478
crnn,cello,tuba,audience,0,0,0,0,0
crnn,cello,viola,audience,0,0,0,0,0
crnn,cello,violin,audience,0,0,0.0120997640715,0.234782608696,0.222682844624
crnn,clarinet,double-bass,audience,0,0,0,0,0
crnn,clarinet,flute,audience,0,0,0,0.0130515130515,0.0130515130515
crnn,clarinet,french-horn,audience,0,0,0,0,0
crnn,clarinet,oboe,audience,0,0,0,0.00632911392405,0.00632911392405
crnn,clarinet,trombone,audience,0,0,0,0.0900900900901,0.0900900900901
crnn,clarinet,trumpet,audience,0,0,0,0.0257103257103,0.0257103257103
crnn,clarinet,tuba,audience,0,0,0,0.0120967741935,0.0120967741935
crnn,clarinet,viola,audience,0,0,0,0,0
crnn,clarinet,violin,audience,0,0,0.0077519379845,0.274146239263,0.266394301278
crnn,double-bass,flute,audience,0,0,0,0.0607952434039,0.0607952434039
crnn,double-bass,french-horn,audience,0,0,0,0.0120481927711,0.0120481927711
crnn,double-bass,oboe,audience,0,0,0,0,0
